Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-11-11T14:25:23.763Z","Included","auto","No","4086","1233","61345","1032","67696","0.03"
"2025-11-11T14:24:38.335Z","Included","auto","No","4236","1234","54304","1347","61121","0.03"
"2025-11-11T14:23:05.507Z","Included","auto","No","10192","1491","45901","3551","61135","0.05"
"2025-11-11T14:14:21.357Z","Included","auto","No","7745","2668","29755","1491","41659","0.03"
"2025-11-11T14:10:22.277Z","Included","auto","No","7650","2773","43193","1877","55493","0.04"
"2025-11-11T14:06:53.572Z","Included","auto","No","3511","2509","45584","1357","52961","0.03"
"2025-11-10T15:27:30.300Z","Included","auto","No","2568","1311","53810","1521","59210","0.03"
"2025-11-10T15:23:56.871Z","Included","auto","No","5153","1238","57982","1232","65605","0.03"
"2025-11-10T15:18:21.675Z","Included","auto","No","22346","1709","181101","20502","225658","0.20"
"2025-11-10T15:06:54.222Z","Included","auto","No","10564","1866","15711","1055","29196","0.03"
"2025-11-10T15:03:25.675Z","Included","auto","No","13221","4440","26864","10022","54547","0.09"
"2025-11-10T14:10:52.064Z","Included","auto","No","28633","1949","564469","5379","600430","0.21"
"2025-11-10T14:09:27.675Z","Included","auto","No","19363","1418","49359","3989","74129","0.06"
"2025-11-10T13:03:33.345Z","Included","auto","No","26696","14706","248238","7530","297170","0.16"
"2025-11-10T13:01:37.891Z","Included","auto","No","14929","1360","89198","2349","107836","0.06"
"2025-11-10T12:59:15.241Z","Included","auto","No","14495","1142","68303","2391","86331","0.05"
"2025-11-10T12:51:38.437Z","Included","auto","No","12808","905","45003","1000","59716","0.03"
"2025-11-10T09:30:32.616Z","Included","auto","No","0","5881","0","12","5893","0.01"
"2025-11-09T15:06:36.668Z","Included","auto","No","11250","1512","114996","5256","133014","0.08"
"2025-11-09T15:04:15.989Z","Included","auto","No","14639","1720","60639","3861","80859","0.06"
"2025-11-09T15:01:02.664Z","Included","auto","No","12969","1431","44591","1683","60674","0.04"
"2025-11-08T15:32:16.670Z","Included","auto","No","30110","1464","247833","16683","296090","0.20"
"2025-11-08T15:31:37.050Z","Included","auto","No","1209","9955","12650","924","24738","0.02"
