Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-06-07T13:04:03.748Z","","","Included","auto","No","0","13982","44839","467","59288","Included"
"2026-06-07T13:02:13.300Z","","","Included","auto","No","0","5559","45024","206","50789","Included"
"2026-06-07T12:58:36.064Z","","","Included","auto","No","0","141604","682912","14530","839046","Included"
"2026-06-07T12:55:26.537Z","","","Included","auto","No","0","49656","602198","6212","658066","Included"
"2026-06-07T12:54:09.515Z","","","Included","auto","No","0","34511","241256","6331","282098","Included"
"2026-06-07T12:50:38.019Z","","","Included","auto","No","0","84021","160384","3841","248246","Included"
"2026-06-07T12:48:03.529Z","","","Included","auto","No","0","28789","373804","4666","407259","Included"
"2026-06-07T12:40:41.911Z","","","Included","auto","No","0","27183","417041","6728","450952","Included"
"2026-06-07T11:46:32.292Z","","","Included","auto","No","0","136964","1270121","14212","1421297","Included"
"2026-06-07T11:44:09.553Z","","","Included","auto","No","0","54668","664420","7735","726823","Included"
"2026-06-07T11:44:03.708Z","","","Included","auto","No","0","41784","438529","6568","486881","Included"
"2026-06-07T11:29:06.814Z","","","Included","auto","No","0","30614","263616","5853","300083","Included"
"2026-06-07T10:05:07.288Z","","","Included","auto","No","0","43449","326591","4920","374960","Included"
"2026-06-07T10:01:40.664Z","","","Included","auto","No","0","63217","219168","3992","286377","Included"
"2026-06-07T10:01:40.629Z","","","Included","auto","No","0","81650","178688","4216","264554","Included"
"2026-06-07T10:01:26.588Z","","","Included","auto","No","0","30400","279262","6559","316221","Included"
"2026-06-07T09:43:42.960Z","","","Included","auto","No","0","52944","623855","8071","684870","Included"
"2026-06-07T09:42:51.030Z","","","Included","auto","No","0","38006","252169","4828","295003","Included"
"2026-06-06T15:39:58.999Z","","","Included","auto","No","0","100926","1242464","12094","1355484","Included"
"2026-06-06T15:36:58.580Z","","","Included","auto","No","0","53198","620288","4088","677574","Included"
"2026-06-06T15:35:38.337Z","","","Included","auto","No","0","38345","404672","7924","450941","Included"
"2026-06-06T15:23:00.697Z","","","Included","auto","No","0","37452","743788","6384","787624","Included"
"2026-06-06T14:59:29.761Z","","","Included","auto","No","0","44012","447415","3129","494556","Included"
"2026-06-06T14:56:26.430Z","","","Included","auto","No","0","35627","258219","5669","299515","Included"
"2026-06-06T14:56:22.517Z","","","Included","auto","No","0","30247","146997","4283","181527","Included"
"2026-06-06T14:38:44.117Z","","","Included","auto","No","0","79047","2035948","23743","2138738","Included"
"2026-06-06T13:58:23.246Z","","","Included","auto","No","0","4206","42222","1852","48280","Included"
"2026-06-06T13:53:53.125Z","","","Included","auto","No","0","36234","256002","5196","297432","Included"
"2026-06-06T13:43:16.852Z","","","Included","auto","No","0","8942","790240","5209","804391","Included"
"2026-06-06T13:37:52.073Z","","","Included","auto","No","0","8208","910880","6730","925818","Included"
"2026-06-06T13:34:27.126Z","","","Included","auto","No","0","20254","730624","6070","756948","Included"
"2026-06-06T13:29:06.319Z","","","Included","auto","No","0","51635","1089248","15128","1156011","Included"
"2026-06-06T13:24:20.208Z","","","Included","auto","No","0","29535","309024","6378","344937","Included"
"2026-06-06T13:24:15.637Z","","","Errored, No Charge","auto","No","","","","","","Free"
"2026-06-06T12:56:18.146Z","","","Included","auto","No","0","137847","2094755","25316","2257918","Included"
"2026-06-06T12:54:07.434Z","","","Included","auto","No","0","40331","162659","7171","210161","Included"
"2026-06-06T12:51:34.777Z","","","Included","auto","No","0","57312","211006","5163","273481","Included"
"2026-06-06T12:51:34.255Z","","","Included","auto","No","0","54202","140992","3744","198938","Included"
"2026-06-06T12:51:31.242Z","","","Included","auto","No","0","25575","107089","5318","137982","Included"
"2026-06-06T12:13:20.515Z","","","Included","auto","No","0","122359","3619277","35871","3777507","Included"
"2026-06-06T12:12:39.340Z","","","Included","auto","No","0","12156","268487","4259","284902","Included"
"2026-06-06T12:07:57.808Z","","","Included","auto","No","0","34348","242272","4746","281366","Included"
"2026-06-06T12:07:55.186Z","","","Included","auto","No","0","41550","287530","8761","337841","Included"
"2026-06-05T09:49:58.048Z","","","Included","auto","No","0","36110","541618","6255","583983","Included"
"2026-06-05T09:43:05.366Z","","","Included","auto","No","0","152508","2215636","30571","2398715","Included"
"2026-06-05T09:41:59.927Z","","","Included","auto","No","0","747","38708","374","39829","Included"
"2026-06-05T09:34:01.432Z","","","Included","auto","No","0","43370","491280","7947","542597","Included"
"2026-06-05T09:33:55.722Z","","","Included","auto","No","0","32688","470864","7964","511516","Included"
"2026-06-05T09:28:47.575Z","","","Included","auto","No","0","26739","273404","4384","304527","Included"
"2026-06-05T09:21:17.246Z","","","Included","auto","No","0","8900","283906","4190","296996","Included"
"2026-06-05T09:18:34.316Z","","","Included","auto","No","0","30184","253684","9422","293290","Included"
"2026-06-05T09:15:13.833Z","","","Included","auto","No","0","15438","138827","2340","156605","Included"
"2026-06-05T09:13:45.372Z","","","Included","auto","No","0","6471","447136","3350","456957","Included"
"2026-06-05T09:11:15.091Z","","","Included","auto","No","0","7039","414080","3310","424429","Included"
"2026-06-05T09:09:55.943Z","","","Included","auto","No","0","8417","378016","3524","389957","Included"
"2026-06-05T09:02:16.955Z","","","Included","auto","No","0","56555","1581184","16422","1654161","Included"
"2026-06-05T09:00:37.082Z","","","Included","auto","No","0","26857","162912","4025","193794","Included"
"2026-06-05T09:00:26.077Z","","","Included","auto","No","0","7346","8448","87","15881","Included"
"2026-06-05T08:47:16.469Z","","","Included","auto","No","0","41930","401248","5771","448949","Included"
"2026-06-05T07:24:51.050Z","","","Included","auto","No","0","60912","7680","735","69327","Included"
