Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-06-04T14:04:36.976Z","","","Included","auto","No","0","27990","358675","2918","389583","Included"
"2026-06-04T13:43:30.165Z","","","Included","auto","No","0","427","53960","201","54588","Included"
"2026-06-04T13:40:45.027Z","","","Included","auto","No","0","880","106730","457","108067","Included"
"2026-06-04T13:36:31.318Z","","","Included","auto","No","0","47155","962920","14769","1024844","Included"
"2026-06-04T13:29:13.905Z","","","Included","auto","No","0","53145","67197","877","121219","Included"
"2026-06-04T13:25:56.378Z","","","Included","auto","No","0","47546","453307","6073","506926","Included"
"2026-06-04T13:24:33.339Z","","","Included","auto","No","0","8290","144544","2038","154872","Included"
"2026-06-04T13:18:56.659Z","","","Included","auto","No","0","42607","171624","6012","220243","Included"
"2026-06-04T13:18:49.334Z","","","Errored, No Charge","auto","No","","","","","","Free"
"2026-06-04T12:51:53.415Z","","","Included","auto","No","0","34922","7103","2189","44214","Included"
"2026-06-04T12:36:18.967Z","","","Included","auto","No","0","41320","151010","3446","195776","Included"
"2026-06-04T12:30:49.247Z","","","Included","auto","No","0","25324","203033","6203","234560","Included"
"2026-06-04T06:59:56.667Z","","","Included","auto","No","0","33939","124468","1849","160256","Included"
"2026-06-04T06:54:57.597Z","","","Included","auto","No","0","650","37154","254","38058","Included"
"2026-06-04T06:54:09.289Z","","","Included","auto","No","0","5580","207821","2207","215608","Included"
"2026-06-04T06:49:40.471Z","","","Included","auto","No","0","7424","138932","3120","149476","Included"
"2026-06-04T06:46:40.988Z","","","Included","auto","No","0","18216","94435","1483","114134","Included"
"2026-06-04T05:38:49.712Z","","","Included","auto","No","0","103943","3203496","33965","3341404","Included"
"2026-06-04T05:33:43.044Z","","","Included","auto","No","0","36848","112551","6205","155604","Included"
"2026-06-03T12:55:27.200Z","","","Included","auto","No","0","20515","128096","3438","152049","Included"
"2026-06-03T12:55:12.655Z","","","Included","auto","No","0","22825","76356","6639","105820","Included"
"2026-06-03T11:26:58.023Z","","","Included","auto","No","0","27970","315189","5176","348335","Included"
"2026-06-03T11:09:55.412Z","","","Included","auto","No","0","36697","176496","2208","215401","Included"
"2026-06-03T10:38:39.423Z","","","Included","auto","No","0","6640","145894","3754","156288","Included"
"2026-06-03T10:31:08.854Z","","","Included","auto","No","0","20707","244398","5792","270897","Included"
"2026-06-03T10:28:34.455Z","","","Included","auto","No","0","11710","89892","927","102529","Included"
"2026-06-03T10:27:18.112Z","","","Included","auto","No","0","15442","118097","1650","135189","Included"
"2026-06-03T10:26:19.629Z","","","Included","auto","No","0","12132","108029","915","121076","Included"
"2026-06-03T10:21:31.326Z","","","Included","auto","No","0","5902","99071","3374","108347","Included"
"2026-06-03T10:18:15.509Z","","","Included","auto","No","0","16422","138994","2180","157596","Included"
"2026-06-03T10:16:38.678Z","","","Included","auto","No","0","17874","141326","3348","162548","Included"
"2026-06-03T07:17:38.698Z","","","Included","auto","No","0","779","56384","221","57384","Included"
"2026-06-03T07:16:33.902Z","","","Included","auto","No","0","50678","491904","2368","544950","Included"
"2026-06-03T07:11:35.758Z","","","Included","auto","No","0","42975","641241","6345","690561","Included"
"2026-06-03T07:10:50.071Z","","","Included","auto","No","0","9377","79710","4283","93370","Included"
"2026-06-03T07:04:47.253Z","","","Included","auto","No","0","17023","82136","5726","104885","Included"
"2026-06-03T06:58:18.907Z","","","Included","auto","No","0","11712","56435","3519","71666","Included"
"2026-05-31T15:36:15.554Z","","","Included","auto","No","0","38990","345189","8378","392557","Included"
"2026-05-31T15:33:26.362Z","","","Included","auto","No","0","33410","383893","7095","424398","Included"
"2026-05-31T15:32:05.595Z","","","Included","auto","No","0","25030","194394","4220","223644","Included"
"2026-05-31T15:26:23.588Z","","","Included","auto","No","0","21497","299008","5668","326173","Included"
"2026-05-31T15:15:38.035Z","","","Included","auto","No","0","70622","1199840","20106","1290568","Included"
"2026-05-31T15:10:34.512Z","","","Included","auto","No","0","35854","522464","13487","571805","Included"
"2026-05-31T15:00:23.673Z","","","Included","auto","No","0","79500","392672","5210","477382","Included"
"2026-05-31T14:47:07.795Z","","","Included","auto","No","0","21944","1231200","7146","1260290","Included"
"2026-05-31T14:44:02.554Z","","","Included","auto","No","0","42927","797792","14967","855686","Included"
"2026-05-31T14:29:19.737Z","","","Included","auto","No","0","27184","238346","4923","270453","Included"
"2026-05-31T14:20:01.941Z","","","Included","auto","No","0","34896","475840","9671","520407","Included"
"2026-05-30T15:26:09.227Z","","","Included","auto","No","0","11302","512960","3081","527343","Included"
"2026-05-30T15:24:18.972Z","","","Included","auto","No","0","12639","668704","2647","683990","Included"
"2026-05-30T15:22:28.552Z","","","Included","auto","No","0","7081","348640","3060","358781","Included"
"2026-05-30T15:18:41.635Z","","","Included","auto","No","0","9060","171904","5795","186759","Included"
