Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-06-13T14:31:30.748Z","","","Included","auto","No","0","33837","172948","998","207783","Included"
"2026-06-13T14:27:30.986Z","","","Included","auto","No","0","61314","200499","1824","263637","Included"
"2026-06-13T14:26:34.834Z","","","Included","auto","No","0","25252","133301","3602","162155","Included"
"2026-06-13T14:22:27.409Z","","","Included","auto","No","0","105213","233526","885","339624","Included"
"2026-06-13T14:22:21.511Z","","","Errored, No Charge","auto","No","","","","","","Free"
"2026-06-13T14:14:34.096Z","","","Included","auto","No","0","176267","3381387","23605","3581259","Included"
"2026-06-13T14:11:00.695Z","","","Included","auto","No","0","52978","676016","6250","735244","Included"
"2026-06-13T14:10:55.757Z","","","Included","auto","No","0","40135","363536","6700","410371","Included"
"2026-06-13T14:00:36.774Z","","","Included","auto","No","0","104067","231296","1065","336428","Included"
"2026-06-13T13:51:42.039Z","","","Included","auto","No","0","164048","1741152","15981","1921181","Included"
"2026-06-13T13:15:54.344Z","","","Included","auto","No","0","131526","435584","5136","572246","Included"
"2026-06-13T13:15:54.056Z","","","Included","auto","No","0","42268","370720","4888","417876","Included"
"2026-06-13T13:15:49.747Z","","","Included","auto","No","0","88278","373088","8513","469879","Included"
"2026-06-13T12:57:41.106Z","","","Included","auto","No","0","88935","101696","679","191310","Included"
"2026-06-13T12:44:08.239Z","","","Included","auto","No","0","72329","2005728","18867","2096924","Included"
"2026-06-13T12:37:58.843Z","","","Included","auto","No","0","35625","376652","5675","417952","Included"
"2026-06-13T12:37:58.423Z","","","Included","auto","No","0","32893","350656","6062","389611","Included"
"2026-06-13T12:37:41.133Z","","","Included","auto","No","0","65353","117632","5441","188426","Included"
"2026-06-13T12:35:16.241Z","","","Included","auto","No","0","35381","131424","1060","167865","Included"
"2026-06-13T12:31:07.733Z","","","Included","auto","No","0","30776","267264","3005","301045","Included"
"2026-06-13T12:29:47.062Z","","","Included","auto","No","0","24545","260544","3832","288921","Included"
