Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-09-08T15:18:50.683Z","","","Included","auto","No","121081","6","294244","1782","417113","Included"
"2026-09-08T15:05:15.356Z","","","Included","auto","No","113607","68","3774327","14744","3902746","Included"
"2026-09-08T14:56:40.841Z","","","Included","auto","No","89543","28","907042","13662","1010275","Included"
"2026-09-08T14:52:35.756Z","","","Included","auto","No","204993","4","240615","1722","447334","Included"
"2026-09-08T14:15:52.928Z","","","Included","auto","No","198054","186","13671007","49842","13919089","Included"
"2026-09-08T14:09:53.596Z","","","Included","auto","No","88223","38","1182641","16861","1287763","Included"
"2026-09-06T15:07:12.851Z","","","Included","auto","No","0","25214","114304","6334","145852","Included"
"2026-09-06T15:02:51.791Z","","","Included","auto","No","0","29371","33408","1695","64474","Included"
"2026-09-06T14:56:20.278Z","","","Included","auto","No","0","13648","40576","1317","55541","Included"
"2026-09-06T14:51:06.615Z","","","Included","auto","No","0","17230","47872","847","65949","Included"
"2026-09-06T14:49:27.438Z","","","Included","auto","No","0","40241","15232","1755","57228","Included"
"2026-09-06T14:46:13.029Z","","","Included","auto","No","0","29408","23936","680","54024","Included"
"2026-09-06T14:44:23.441Z","","","Included","auto","No","","","","","","Free"
"2026-09-06T12:48:33.440Z","","","Included","auto","No","0","18776","66304","2195","87275","Included"
"2026-09-06T12:46:16.610Z","","","Included","auto","No","","","","","","Free"
"2026-09-06T12:40:57.912Z","","","Included","auto","No","","","","","","Free"
