Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-11-25T14:46:24.535Z","Included","auto","No","29032","0","258560","4590","292182","0.13"
"2025-11-25T14:44:46.478Z","Included","auto","No","1708","0","27136","433","29277","0.01"
"2025-11-25T14:43:02.500Z","Included","auto","No","6953","0","39168","1668","47789","0.03"
"2025-11-25T14:41:16.748Z","Included","auto","No","4787","0","35408","1287","41482","0.02"
"2025-11-25T14:39:15.040Z","Included","auto","No","10386","0","103936","1837","116159","0.05"
"2025-11-25T14:36:20.288Z","Included","auto","No","2789","0","53684","967","57440","0.02"
"2025-11-25T14:34:25.971Z","Included","auto","No","43303","0","147968","2092","193363","0.10"
"2025-11-25T14:29:39.627Z","Included","auto","No","32770","0","340224","7764","380758","0.17"
"2025-11-25T14:07:19.901Z","Included","auto","No","61087","2226","550802","4216","618331","0.24"
"2025-11-25T14:02:52.018Z","Included","auto","No","31225","0","696901","10978","739104","0.28"
"2025-11-25T14:00:28.697Z","Included","auto","No","18237","0","80294","3402","101933","0.06"
"2025-11-25T13:49:11.532Z","Included","auto","No","28683","0","391936","2886","423505","0.15"
"2025-11-25T13:43:34.871Z","Included","auto","No","23764","0","262400","3851","290015","0.12"
"2025-11-24T15:30:44.219Z","Errored, No Charge","auto","No","0","0","0","0","0","0.00"
"2025-11-23T14:53:08.100Z","Included","auto","No","6583","0","249344","2698","258625","0.09"
"2025-11-23T14:49:37.275Z","Included","auto","No","14032","0","210432","3509","227973","0.09"
"2025-11-23T14:42:47.155Z","Included","auto","No","33122","0","374272","7439","414833","0.18"
"2025-11-23T14:23:50.698Z","Included","auto","No","17667","0","131584","2484","151735","0.07"
"2025-11-23T14:19:58.816Z","Included","auto","No","25760","2746","222720","5545","256771","0.12"
"2025-11-23T14:16:30.436Z","Included","auto","No","5716","134","85543","2277","93670","0.04"
"2025-11-23T14:16:07.023Z","Errored, No Charge","auto","No","0","0","0","0","0","0.00"
"2025-11-23T14:09:06.314Z","Included","auto","No","3287","0","36096","747","40130","0.02"
"2025-11-23T14:08:48.530Z","Included","auto","No","2357","0","5888","0","8245","0.004"
"2025-11-23T14:00:52.779Z","Included","auto","No","16088","0","338175","5386","359649","0.14"
"2025-11-23T13:48:19.708Z","Included","auto","No","39906","0","228803","3794","272503","0.13"
"2025-11-22T15:35:11.844Z","Included","auto","No","3413","0","138370","1860","143643","0.05"
"2025-11-22T15:32:01.093Z","Included","auto","No","1320","0","44188","507","46015","0.02"
"2025-11-22T15:27:07.333Z","Included","auto","No","14137","0","21920","964","37021","0.03"
"2025-11-22T14:56:37.976Z","Included","auto","No","14903","0","311808","6591","333302","0.14"
"2025-11-22T14:52:28.504Z","Included","auto","No","21245","0","152064","5053","178362","0.09"
"2025-11-21T15:05:49.224Z","Included","auto","No","0","0","0","0","0","0.00"
"2025-11-20T15:30:24.804Z","Included","auto","No","13178","0","140288","1387","154853","0.06"
"2025-11-20T15:24:47.233Z","Included","auto","No","3354","0","63488","1144","67986","0.03"
"2025-11-20T15:24:18.406Z","Included","auto","No","2298","0","57344","374","60016","0.02"
"2025-11-20T15:23:25.677Z","Included","auto","No","6786","0","45056","887","52729","0.03"
"2025-11-20T15:21:17.669Z","Included","auto","No","7853","0","78592","2568","89013","0.04"
"2025-11-20T15:13:47.126Z","Included","auto","No","25613","0","158720","3923","188256","0.10"
"2025-11-20T15:02:05.659Z","Included","auto","No","9102","0","129536","1605","140243","0.05"
"2025-11-20T14:57:56.097Z","Included","auto","No","3702","0","47616","944","52262","0.02"
"2025-11-20T14:50:54.665Z","Included","auto","No","3159","0","36352","1407","40918","0.02"
"2025-11-20T14:47:05.100Z","Included","auto","No","22026","0","247552","6575","276153","0.13"
"2025-11-20T14:40:41.153Z","Included","auto","No","4036","0","90368","2447","96851","0.04"
"2025-11-20T14:38:30.664Z","Included","auto","No","11377","0","89600","1883","102860","0.05"
"2025-11-17T15:46:05.875Z","Included","auto","No","10299","350","103822","3007","117478","0.05"
"2025-11-17T15:43:33.651Z","Included","auto","No","11078","0","168960","1779","181817","0.06"
"2025-11-17T15:41:56.390Z","Included","auto","No","10262","0","236288","2974","249524","0.08"
"2025-11-17T15:32:47.004Z","Included","auto","No","10824","2213","143872","869","157778","0.06"
