Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-10-25T14:53:30.266Z","Included","auto","No","11747","1575","137469","1308","152099","0.06"
"2025-10-25T14:47:40.456Z","Included","auto","No","0","8435","0","13","8448","0.01"
"2025-10-25T14:08:58.878Z","Included","auto","No","43635","5102","470154","2498","521389","0.19"
"2025-10-25T09:12:18.058Z","Included","auto","No","0","2325","0","14","2339","0.003"
"2025-10-25T07:58:26.685Z","Included","auto","No","7840","1535","60911","736","71022","0.03"
"2025-10-20T12:46:12.883Z","Included","auto","No","0","2077","0","128","2205","0.003"
"2025-10-20T12:44:40.677Z","Included","auto","No","0","2594","0","63","2657","0.004"
"2025-10-20T12:44:33.689Z","Included","auto","No","0","2472","0","68","2540","0.003"
"2025-10-20T12:44:26.414Z","Included","auto","No","0","2234","0","66","2300","0.003"
"2025-10-20T12:44:15.790Z","Included","auto","No","0","2143","0","59","2202","0.003"
"2025-10-20T12:43:37.707Z","Included","auto","No","0","1958","0","164","2122","0.003"
"2025-10-19T14:27:23.034Z","Included","auto","No","6718","3241","109963","2066","121988","0.05"
"2025-10-19T13:43:04.210Z","Included","auto","No","1433","1159","108930","766","112288","0.04"
"2025-10-19T13:42:49.665Z","Included","auto","No","0","1464","0","24","1488","0.002"
"2025-10-18T15:01:41.402Z","Included","auto","No","5734","1800","31042","549","39125","0.02"
